,portion_zero_weights_train,portion_seen_events_train,portion_zero_weights_test,portion_seen_events_test,wb_test_mse,rf_test_mse,wb_pred,rf_pred,ijk_butt_var,ijk_u_butt_var,ijk_u2_butt_var,ijk_jahn_var,ijk_u_jahn_var,ijk_u2_jahn_var,ijk_wager_var,ijk_u_wager_var,jk_wager_var,jk_u_wager_var,boot_var
0,0.285,0.213,0.31002331002331,0.21445221445221446,0.08075921956630688,0.0981965367714088,0.9096237515758739,0.8987554373601973,0.007126440586031515,0.005719448692870254,0.0,0.007326598126922503,0.005738245829081187,0.0,0.0068527134506720724,0.0056407338492984295,0.016563565085584413,0.009692370472423334,0.0
1,0.297,0.18,0.31002331002331,0.20745920745920746,0.08341953281104196,0.08817713161239656,0.9126702668082892,0.942219564168576,0.002287739429530166,0.001263560009621952,0.0,0.002422474246544221,0.0012684959692629383,0.0,0.002135254335122243,0.0012457469801312288,0.003631192647749186,0.0021405443988172217,0.0
2,0.296,0.216,0.2913752913752914,0.21445221445221446,0.10369571772693403,0.1199200775361272,0.9071345380557785,0.9224862271690285,0.0014417023871128244,0.0007983438265109891,0.0,0.001523821425807775,0.000801816523811893,0.0,0.0013419893920470598,0.0007842668599479463,0.002518267703988808,0.001347591494111191,0.0
3,0.301,0.187,0.30536130536130535,0.19347319347319347,0.08615243879048158,0.09459156831215224,0.924113851255019,0.9428499559318811,0.0031912480033516846,0.002411998728560421,0.0,0.003327659273477246,0.0024222719629212516,0.0,0.003034765277958068,0.0023756428600749937,0.005852213512438703,0.004082023957375336,0.0
4,0.295,0.209,0.31934731934731936,0.20046620046620048,0.1006274819391452,0.10966746608844341,0.9032664649434302,0.8983530013043076,0.01986101764487317,0.01250728337910343,0.0,0.02056061731770973,0.012558211872673464,0.0,0.019021358298836468,0.01231928356227371,0.03416986476236378,0.02116800108468913,0.0
5,0.281,0.178,0.3123543123543124,0.18181818181818182,0.09735039199369724,0.10369007120153376,0.9327239142890693,0.9541414758993442,0.0009380706818884143,0.0008663111150351675,0.0,0.0009701221236887483,0.0008690724871729137,0.0,0.0009026870361254638,0.0008564629332376325,0.0019272153671071935,0.0014716446949309561,0.0
6,0.306,0.215,0.2867132867132867,0.19813519813519814,0.09361633238559201,0.11529035143080349,0.9105398083579253,0.9526168044799759,0.0013442030576458837,0.0010896712721144397,0.0,0.0013808560869162584,0.0010943378696336068,0.0,0.0012915483501734042,0.001072404392097625,0.002603387319588351,0.001842692979701018,0.0
7,0.297,0.216,0.2634032634032634,0.21212121212121213,0.08751087031904903,0.11199617298186772,0.9152875724403878,0.9462971411108517,0.005371396357846651,0.004639433559936002,0.0,0.005560065144288281,0.004661706927397799,0.0,0.0051237582577809745,0.004551726360148401,0.010781042858419913,0.007821148692761029,0.0
8,0.28,0.211,0.317016317016317,0.19347319347319347,0.08973730619548027,0.09830394695917125,0.9063628896213368,0.8914254794949691,0.006440949125408192,0.004633387613722168,0.0,0.006589064111156342,0.004648729530107975,0.0,0.006231735006573604,0.004573465927414935,0.011140389139834627,0.007858503396153677,0.0
9,0.318,0.189,0.29836829836829837,0.18414918414918416,0.07039854080197351,0.08829503573452419,0.9124014409803793,0.8685802506909924,0.014436960675352925,0.012005085479853362,0.0,0.01491995208669814,0.012071498967548753,0.0,0.013820976935215553,0.011780204924887178,0.03191679056416927,0.020241712057957387,0.0
10,0.309,0.191,0.3006993006993007,0.1958041958041958,0.08230904834967817,0.09696161778492005,0.915101075319048,0.8916137205546091,0.021595989313521358,0.015671521943266698,0.0,0.022414424862144434,0.015732941941743107,0.0,0.020645988644621867,0.01544755025495223,0.0405965695362237,0.026543244897292307,0.0
11,0.316,0.212,0.2634032634032634,0.21445221445221446,0.06858117130119275,0.09286211500750169,0.9049920392028891,0.8425935524196653,0.003865639473522523,0.002362493826502851,0.0,0.003992411615027123,0.0023741126829269635,0.0,0.00368918017250268,0.0023224706934871333,0.00672743023536959,0.0039906591897476175,0.0
12,0.308,0.186,0.2913752913752914,0.20745920745920746,0.08719928787991092,0.10951279737194701,0.8969715277562799,0.8683132079174523,0.010014829235245413,0.007073049847634328,0.0,0.010352241689019503,0.007105408287717931,0.0,0.009588892878646563,0.006961651295937953,0.01928273022549387,0.011962078917878547,0.0
13,0.29,0.202,0.3076923076923077,0.21212121212121213,0.09342582337163229,0.09803597827118529,0.9150568212708361,0.9715762800771935,0.015749424075048802,0.014042956966965973,0.0,0.016144459184120285,0.014099381219531219,0.0,0.015192252538960529,0.013820220472842731,0.03391528669307291,0.023747033703783338,0.0
14,0.304,0.196,0.28438228438228436,0.20512820512820512,0.07507919714219313,0.08696525381222617,0.9065338088943439,0.9346319959892901,0.003341595395484982,0.002386988623338252,0.0,0.003390972943829049,0.0023969765022840614,0.0,0.0032450545778209584,0.002350095254493777,0.006363018937513248,0.004038125970944492,0.0
15,0.296,0.199,0.3356643356643357,0.21212121212121213,0.08673466398915575,0.11639101410328989,0.9063642088025715,0.8539942333282421,0.01400505610049677,0.011194960403012396,0.0,0.014651058976857203,0.01124145261565103,0.0,0.01329811685546129,0.011024332066242497,0.025900999015445198,0.01894290946032284,0.0
16,0.32,0.198,0.28438228438228436,0.2097902097902098,0.09991324727000508,0.11899213252921441,0.9045876013222637,0.9260282731133593,0.004504090444465582,0.0032205908776574543,0.0,0.004839652248336109,0.0032367094860726434,0.0,0.004150377586657483,0.003164246424795482,0.009182285545352983,0.005437067132492577,0.0
17,0.298,0.209,0.2937062937062937,0.19813519813519814,0.10442196698876482,0.11762287789232409,0.9047409171749785,0.952638404254623,0.001242820541906127,0.0009474219568322958,0.0,0.0013050600751948465,0.0009520323835350221,0.0,0.0011751675426653718,0.0009300226059174045,0.0024698645124739817,0.0015980409438040037,0.0
18,0.301,0.2,0.3356643356643357,0.19813519813519814,0.08566713791072876,0.11241957219148448,0.9017679070270077,0.8400998529928909,0.003400875480827243,0.002605607566189525,0.0,0.0034680746745956344,0.002615966576884555,0.0,0.0032909245761535526,0.0025670511251654478,0.0063283676359085425,0.0044109173010971345,0.0
19,0.308,0.2,0.30303030303030304,0.1794871794871795,0.079713873202957,0.10515032084657396,0.9263478637521718,0.9040405738924836,0.012078721566652493,0.00771058816812283,0.0,0.012555243011930318,0.007746745422396829,0.0,0.011496725078453476,0.007585086238824638,0.023050682957946152,0.01303331585146714,0.0
20,0.312,0.176,0.2937062937062937,0.1794871794871795,0.08504695513722356,0.10133333371161327,0.9071018990718337,0.9463493647888287,0.0018487724868059888,0.0015103325679116347,0.0,0.0018762667978524756,0.0015163896280577533,0.0,0.0018024321636550878,0.001490669976039072,0.00374643603597579,0.0025613911320574176,0.0
21,0.286,0.197,0.2680652680652681,0.20046620046620048,0.08835769850460053,0.10526816254480251,0.9237384655877758,0.9379746431606452,0.01605212382924399,0.014856644136547059,0.0,0.016257735870163704,0.014906722816210128,0.0,0.015687904850485157,0.01466406481633841,0.03333441671367308,0.025196996105259915,0.0
22,0.309,0.206,0.3356643356643357,0.1958041958041958,0.08710358308728178,0.13016909308759456,0.9077123169428902,0.8056945187750608,0.008951419514318132,0.006535109753763421,0.0,0.009380239266334606,0.0065595441103642,0.0,0.008497322284354666,0.0064446359082349775,0.01674162200076332,0.011073700772154816,0.0
23,0.325,0.209,0.28438228438228436,0.22843822843822845,0.09177490965183661,0.10913571768335859,0.9035859341527364,0.9258609459478474,0.0073235992813437045,0.006176535362032489,0.0,0.0075940693563757615,0.006214208758819121,0.0,0.006964333728395214,0.006046938999732137,0.01658651386693892,0.010390345401040045,0.0
